pert_id,SMILES,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55,jtvae_56
BRD-K33392208,O=c1c(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)sc2nc3cc(Br)cnc3n12,3.4233499,0.6601394,4.309684,-2.0862212,-1.4220326,5.5415797,0.3828737,-2.772818,3.8768468,0.82094514,6.362879,2.7348516,-1.7764825,3.3198297,4.562652,-3.7794194,3.300113,-1.275268,-1.2523806999999998,0.6233871999999999,-1.2778716,0.7143986,-1.4003178,-2.3909316,1.2119563999999998,0.9693117,2.2748964,2.522294,-0.10562894,-0.8469806999999999,-0.85022545,-0.73495376,0.23924823,1.8762937,-0.34911507,-0.089248106,-0.30950412,-0.28105563,0.82033485,-1.3560886,-0.4210884,0.304012,1.364332,-0.14428729,1.2167201,0.23573135,-0.7084630999999999,0.26276544,-0.23079224,-0.078846514,0.46857613,0.018091545,0.48674554,-1.5559883,-0.08048874,0.9147979
BRD-K87375115,COc1cccc(C(=O)C(C#N)=C(SC)SC)c1,-1.5641752,-0.16909087,2.3156211,-2.4944465,5.4772440000000016,-2.9106786,2.3502414000000003,-2.0487595,-1.9730586,1.7591523,4.2751694,-0.7680520000000001,0.45940983,-1.1013067,3.5077586000000003,-3.5149682,-3.2081587000000003,4.6733794,1.4498467,-2.7377298,1.3724781,3.2774296,0.37750345,-6.971711599999999,6.0440345,-0.5465609,-0.48548552,-1.926157,0.86944675,0.5468347,0.07727943,1.3246081,-0.085766196,1.0735508,-0.87076277,0.68487674,1.1369841,-0.26304970000000005,-0.0641226,-1.3343451000000002,-0.82026726,-0.31366956,0.07067077599999999,-0.074032605,1.2327404,0.059840217,-0.39350712,0.17206123,-0.32105714,-0.034223713,0.6059319000000001,-0.36556342,2.08353,0.4051695,-1.5722196000000002,-0.28163320000000003
BRD-K55996963,CSc1nc(N)n(-c2cc(Cl)cc(Cl)c2)n1,-0.71504664,-0.20710842,-3.3571541,-2.8872187,-1.6937139,2.0913746,-3.282553,-1.3273236000000002,-2.6211421,-3.8204334,-4.652784,-0.11813676,1.0800697,2.0196357,2.78171,-2.0437772,2.1337733,1.0485808,0.11599301,2.6268463,-3.2450066000000004,-2.1331105,1.5818595,-5.4372625,-0.42880017,4.9509807,-2.6410334,-1.5755149,0.46994692,-1.2271552,0.8884052,0.7825211999999999,0.10582031,0.5462977,-0.2823803,-0.5034403000000001,-1.1896851000000002,0.7655621,0.6173061,-0.018050075,0.38286662,-0.49075595,-0.9110547,0.14961086,1.4205868,-1.3222333,-1.4573457,0.36527678,1.727695,-0.909989,0.66137964,0.6750425999999999,-0.6620903,1.4879935,-0.5101114000000001,-0.22828823
BRD-K14191038,O=C(NC(NCc1ccccn1)(C(F)(F)F)C(F)(F)F)c1cccnc1,-9.255866,-0.84040403,0.5333638,6.4336777000000005,-1.5744188,1.721036,-3.0280392000000003,-5.673539599999999,3.2211267999999995,0.77380747,1.1812197,6.7596087,7.2116337,2.731859,2.1838796,2.1111445,-5.057592,-0.9910253,-2.2059450000000003,-0.74524164,-1.5830905,0.24276434,3.6461725,1.4544628000000002,1.7273470000000002,3.63777,-1.7160715,-4.42751,-0.19033049,-0.25229228,-0.80067277,0.35138154,-0.7322656,0.1888862,0.37913302,0.9792789,0.11707732,0.39765203,0.31406125,-0.18339851,0.36125892,1.1725192,0.22777466,0.39546317,1.5371282,-0.35861194,1.1666083,-0.6002738000000001,-0.6229352,0.24357411,0.06445840000000001,0.8785304,0.76785576,-0.10539594,-0.1810223,0.20152467
BRD-K37727696,COC(=O)CSc1nc2ccccc2[nH]1,-0.055764199999999986,2.8393447,2.6396573,-2.1290736,0.6095348,-2.6501667,-0.45659307,-1.9162511,-2.8578782000000005,1.1732274,-1.359433,-1.1380076,-1.7162143,2.2173755,-0.48680514,-1.6726067,-3.3583623999999994,-0.50319576,-1.0674152,-1.4407456,0.63482267,0.9150877,-0.103627354,-1.7309198,2.4512985,2.5669305,4.52198,-4.919599,-0.3813647,0.43640003,-0.24524215,0.096266285,0.22653362,1.2965813,0.78751564,0.049455024000000014,0.38021994,-0.36435792,-0.06116283,0.4519792,-0.5295177,0.27420378,0.24383783,-0.11514365,1.6598178,-0.64533013,0.021799639,0.1504736,-0.25682768,0.10419057,0.523139,1.1125908000000002,0.19335407,0.487536,0.39991865,-0.64885277
BRD-K36267058,Cc1cccc(NC(=O)C(C#N)=Cc2cn(CC(=O)NCc3ccco3)c3ccccc23)c1,-6.3744316,-2.0996547000000003,4.794745,-4.3028803,1.3170372,-0.7708068,1.3614986,1.0302231,3.1346548,3.444571,2.584378,2.5096798,-0.2349108,-1.5665793,3.6145298,2.7633991,0.6821076,3.7190146,-3.64644,-0.4123366,-1.5431958,1.6043208999999998,0.010611625,-1.5774583999999998,1.3854702,-0.20622507,-2.043266,0.7184514,0.5239905,-0.33300728,0.09025855,1.1498668,0.96127075,0.5109047000000001,-0.6562343,-0.101298705,-0.35887945,0.21467727,0.57511187,-0.8468445,0.08609868,-0.2795245,0.13561934,-1.262918,1.1632824,-0.5561189999999999,-0.8382588,-0.12609491,0.12691033,0.29971492,0.23846617,-0.26995158,0.9631128,-0.7134881,-0.3012179,0.7682391
BRD-K06191433,CC(=O)N(C)c1ccc(N=Cc2c(O)ccc3ccccc23)cc1,-1.4354281,1.7534363000000002,2.7958715,-5.9166985,-0.7979573,0.47180265,1.6446346,-0.85163724,1.7988707999999998,-4.36675,-0.80393183,3.6898468,2.5670812,2.424936,1.3512996000000002,-2.465178,-1.0078579,-0.047078375,-0.6186587,-3.0041797000000003,2.76402,-3.0748281000000004,-1.4867004,2.7999456,-0.10949325,1.3760165000000002,0.38874978,3.622679,-0.53701615,0.19043379,0.17314078,0.6086852,0.93460447,0.8494480999999999,0.92586446,-0.22178724,0.10624114,0.74735653,-0.85571676,1.1282886,1.1588416,1.3275645,0.5734349,0.6135558000000001,1.3330969,-0.86824006,0.57675326,-0.4986652,-0.6024305999999999,-1.1773813,0.83085424,0.47994298,-0.4071883,-0.38960385,0.5436554,1.4196416
BRD-K26863634,COc1ccc(C(=O)Oc2ccc(CCn3c(NC(=O)c4ccc(C(F)(F)F)cc4)nc4cc(C(=O)O)ccc43)cc2)cc1,-3.953314,-7.3370929999999985,7.276133,4.041862999999998,4.5323005,-3.8697455,-1.0799918,1.7113351000000003,1.2508553999999998,4.494732,1.8089356,0.396854,0.07977424,2.772549,8.636575,-1.8058766,-0.08464973,-3.1786873,-0.5973158000000001,1.0512335,-3.609025,-3.1226885,-3.3941717,4.6991215,4.6075997000000015,0.2238071,-0.6989211,-0.89659804,-0.32906824,0.46234238,0.8503423000000001,0.4454865,0.85266197,-0.09683469,0.7084991999999999,-0.9457563,0.18291047,0.5230248,0.44229132,1.3726448999999998,1.4482226,2.0083265,-0.16307417,0.10697442,1.4813118,-0.5612503000000001,-0.15145907,-0.359352,0.37153667,0.5261165,0.464902,0.7164536,-0.37782753,-0.57346076,-0.6769326999999999,-0.061928384
BRD-K56001384,CCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,-1.517122,0.9487102,2.4002683,0.68490696,6.819433999999998,-5.880157,-7.3507395,5.6362510000000015,3.457329,9.8482275,-0.22632772,-1.2022871000000002,2.7570102000000003,2.3147267999999994,8.244432000000002,3.8294036,0.6706223000000001,-1.6449455000000002,-1.1697398,-2.5325644,1.6977601000000002,-7.336628,7.2995267,-4.482245400000001,-5.513416,-3.443038,0.1689411,8.55717,-0.41199723,-0.5366536,-1.2123764,1.630509,0.7019694000000001,0.8286848,0.08758356,0.72501355,-0.8706303,-1.7862166000000002,-0.40918386,0.08352833,2.3975036,-1.237252,-0.19139719,1.2300736,0.52707666,0.39706773,-0.10202802,-0.5065407999999999,-0.599858,-0.94562066,-1.2608838,1.8702893,0.33884966,-0.5236268,-1.0105624,0.35543892
BRD-K30381304,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)cc1,-3.9543505,-4.3576922,1.7431695,2.8669124,5.477899,-2.104111,-1.6495191000000002,0.491847,1.261618,4.508623,-2.9063425,1.1744424,-2.759979,-1.2596902,1.872106,0.1531471,1.8941544,-3.12344,5.156584,-0.43923753,1.8845545,-2.7392254,-2.453859,-6.0385933,3.8302965,0.9182121,-0.966528,2.650669,-0.4031119,0.8532173000000001,-0.35881233,-0.2383331,1.28178,0.9368335,0.8079638000000001,-0.2095696,0.49284792,-1.1972174999999998,-0.84296256,0.39848804,-0.98028153,1.7786810000000002,-0.46495125,0.41939026,1.3111888,0.22336157,-0.78488576,0.77787167,-0.72296137,0.8722610000000001,0.8684478000000001,0.12760635,-0.6236487,-1.0743853,-0.19550467,-0.6377698
BRD-K44893543,Cc1ccc(Nc2ccc(-c3ccncc3)s2)c(Br)c1,-1.5560147,-0.06589888,-2.8265398,-0.34171402,-0.12765238,4.398171400000002,-1.5363733999999998,0.2807396,0.6314664000000001,-1.2929451,0.12687752,-3.0611982,-1.8786135,-0.33889243,1.6747352,-2.423026,1.4406418,1.4974618,-0.22108807,-0.21696809,0.7569359,-2.059381,-2.3505342,-1.8744179,-3.47866,1.9147404,-2.568504,-0.5004953,-0.32912090000000005,-0.0069710687,-1.5487942,1.337214,-0.58072,1.5841315,-0.6015449,-2.2347324,0.7186922,-1.8086541,-1.0300272,1.4535805,-0.5551188,1.5698749,2.0875278,-0.4434151,1.0098836,0.18693069,0.5435754,-1.0043008,-0.5241119000000001,-0.18296444,0.44565132,0.0077425987,-0.5087373,-0.9549005,-1.2285633,-0.30817562
BRD-A69439373,CN1CCN(CC(O)COCCC23CC4CC(CC(C4)C2)C3)CC1,-0.993189,-1.2446164,6.9073577,-2.6568637,-1.3401024,-4.5812025,3.6434925,0.77878654,-0.35648257,-2.3504338,-0.15897852,0.74364555,1.4739163,2.423144,-1.3660882,9.257398,1.6749363000000002,1.0497040000000002,2.5199084,2.7229524,-2.4146454,-2.628763,3.6238039,1.3215775,-0.820635,0.7711488000000001,2.459961,0.84277666,1.0857229,-0.30957755,-0.31232414,0.82635,-0.24011832,1.8396345,1.412194,0.10189229,0.5881773,-0.5636014,1.0702579,0.68896484,0.53851867,0.8579619,0.025205225,-0.3292073,0.36784053,0.19020662,0.15644617,0.019489639,0.68105084,0.09848528,0.32249016,0.0052342415,0.18365613,-0.11624747,0.2539016,-0.5627006
BRD-K81441552,COc1ccc(C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,-3.7690518,-5.401454,-0.035469204,7.254057,5.1395597,-2.592819,0.7146226999999999,-2.9019256,2.5008743,-1.1210561,1.7130526999999998,1.2748213,1.6627671999999998,3.943277,9.284515,-1.7561506000000002,-2.5589817000000004,-1.9702926,0.67865556,1.8197198,-1.3231857,-3.5246196000000003,2.053846,4.067600700000002,1.9949338,0.3411648,-2.5196576,-4.3155894,-0.24203593,-0.050644837000000005,0.035444542999999995,0.93348324,0.5900347,-1.1946217,0.43110776,-0.9314687,0.09280288,0.9127549,0.7663546999999999,1.1632338,0.6725451,1.4990517,-0.23316616,0.7919441999999999,1.4636651000000005,-0.7036557,0.11358738,-0.3445291,0.32902217,-0.492199,0.09279722,0.7507998,-1.1599098,-0.14807327,0.41044393,-0.25539148
BRD-K70960308,Cn1nnnc1SCCNCC=Cc1ccccc1,-1.7976089,-1.6481683,6.6219660000000005,-5.4734669999999985,-4.1936736,0.13195628,1.0329132,-2.166564,0.087621644,0.75302535,-0.9738552,-1.0198717,1.5830044,-0.1839049,-4.4681406,0.32355046,1.9594731,0.46725005,-3.198393,-1.0124261,-2.0798266,-8.646625,-0.07457098,-1.9634339,-4.0692879999999985,4.997957,1.3329711000000002,1.3269026000000002,-0.3383716,0.65769374,-0.085120335,0.78039205,0.90400314,0.0065999627,-0.7922553000000001,0.27357486,-0.5470501,1.2174025,0.40633965,0.026130572,0.97510326,1.0273334,-0.08927485,0.59607047,0.9851945,0.23962373,-0.08515352,-0.28646034,0.20416038,0.01438655,0.38941598,0.88685554,-0.13928044,-1.3368708,-0.2967405,0.51176226
BRD-A30455275,CCOc1ccc(NC(=O)C(C)Sc2ncnc3sc(-c4ccccc4)cc23)cc1,-2.5905986,1.4552078000000002,1.4833944,0.57291764,2.1836188,-1.1326556,0.1252594,2.1334145,2.8265138,-0.54448915,-0.70285666,-0.9513801,-6.390751,-3.84074,1.808655,-0.22999159,-4.1026025,-2.7964375,-0.38181582,1.2243409,-0.45106223,-1.1719898000000002,-4.4392033,-4.1642519999999985,2.7251904,0.46525228,-0.16025016,-0.7300251,-0.27678585,-0.1460279,0.71488094,0.35173267,-0.47596127,-0.2591614,0.46547502,-0.64518183,-0.12066047,-0.7195090999999999,-0.2583774,0.67532897,0.07605379,0.58252543,1.2605608,-0.2759239,2.2155786,-0.5781045,0.79166836,-0.41563722,-0.16195959,-0.6397932,0.053740952,0.48961866,-0.10064019,-1.3004133999999998,0.33075675,-0.3474644
BRD-K05775306,COc1ccc2ccccc2c1CNCc1ccccn1,-1.0052055,0.8547509,1.5694146999999998,0.011047445,1.1052245,-1.3879855,-2.921466,-0.20290653,0.5862706999999999,-0.3844708,-0.9799582,-5.361193,2.0242236,0.8191877,-2.116242,1.2907043,-0.1407491,2.6163192000000004,-0.93963003,-1.5405774,0.07982175,0.8242413000000001,-0.80734885,0.37216732,-2.4092405,4.1999445,-0.6648364,-3.043479,-1.1116537,0.36522612,0.36024117,0.4219111,0.23156281,0.2663111,2.1216018,0.5037199,0.06527675,0.44837773,0.14922865,0.48934114,0.021487202,0.92150295,-0.4485825,-0.46893525,0.41340673,-0.31819734,0.6549721,-0.06034541,-0.32879195,0.534979,-0.11253538,0.7398389,1.3245468,0.61697215,1.4334649,1.0134107
BRD-K32485462,CC1CN(C(C)CO)C(=O)c2cccc(NC(=O)c3ccc(-c4nccs4)cc3)c2OC1CN(C)Cc1ccc(Oc2ccccc2)cc1,-4.162261,1.7281746,6.12496,1.2795618,2.4641294,-3.3055825,1.1366324,6.0189266,3.0234923,0.042469647,2.4133704,-0.38621157,-0.61027884,-0.7975611,2.2192144,-3.7369542,-1.8490168,-3.0173388,-1.4564239,2.1165283,-4.886778400000002,-0.8050107,0.8159559000000001,4.744063,0.1896023,1.5018737,-2.3428333,3.7165964,-1.2620255,-0.045711048,-0.4100233,1.2599006,0.964399,-0.40867308,-0.5256589,-0.011696722,0.19938818,0.35843915,0.7615105,0.23223612,0.4327709,1.5883315,-0.16967179999999998,0.56104887,0.9442391,-0.009651825,-0.1693142,-0.3213805,0.558489,-0.013997614,0.61820614,1.3492396999999998,0.26120389,-0.51276666,0.8423908000000001,0.50086147
BRD-K75329208,Cc1ccc(S(=O)(=O)NC(=O)COc2cccc3ccccc23)c(C)c1,-2.2308133,-0.011190772,2.4877765,-0.958325,5.016843,1.4606501,-0.22735806,-1.7388936999999998,1.712463,-0.69704914,-2.968991,1.2639405,-3.6085465,-0.55234605,2.6711537999999995,0.09548144,-0.4469805,0.5914837,-0.36940053,-5.596265,2.0707986000000003,-1.9255966,-0.40088007,0.9566183,-0.34795097,0.87460464,4.601182499999998,0.88655627,0.2969281,0.3486282,-0.7099143,1.1370871,0.59016144,1.4121763,0.64407444,-0.6221774999999999,0.8835073,0.027832419,-0.35753542,0.6697772,-0.36914188,0.35528147,0.9945869,-0.3244208,0.7547003999999999,-0.014914036,-0.5684633000000001,-0.3687544,0.44781175,0.11020015,-0.72684103,0.14670629999999998,0.63029444,-0.0016698139,-0.30661705,1.1507425
BRD-K36977165,O=c1[nH]c(N2CCCC2)nc2ccccc12,-0.32148683,2.8738043,-2.0002096000000003,-2.0095663,-3.9019938,0.11978048,0.18608338,-1.1592535,-4.128413,0.13709767,-0.49841312,0.2768235,-5.765085,3.5264773000000003,-1.504849,-0.13943473,0.8289605999999999,1.3029048,-1.0030744,-0.8276726999999999,2.0439491000000003,-0.779766,2.1594987,2.2133396,1.1421733,3.1502986,2.5191965,-1.0256945,0.55468357,-1.3827063,0.18270668,-0.422661,0.34587532,1.358059,0.5675657,0.32715067,0.17283443,-0.7284632,-0.10365124,0.12547973,-0.13353387,0.7057909000000001,-0.20673537,-0.40567553,1.5917089,-0.4239083,-0.86272067,0.5584816,0.6035219000000001,-0.11804022,0.11606776,0.48943508,-0.07057198,1.3147078,0.18421154,-0.12723779999999998
BRD-K97631938,O=C(Cn1cc(C(=O)c2ccco2)c2ccccc21)Nc1ccccc1C(F)(F)F,-6.9781559999999985,-2.6099744,3.9615855,1.8336912,2.279168,1.0929377,0.4066875,1.5316925,0.67528504,1.7005875,5.936262,1.7356589,-3.5411735,2.4558165,1.5534651000000002,0.95695275,-1.458264,-2.3246130000000003,0.67009157,-1.5166777,1.0725399,-0.4211193,1.0584528,2.3014534,-1.7988783,1.363287,1.5140578000000002,-2.2174664,-0.10801354,-1.0195228,-0.06591816,0.9672258,0.8158958000000001,1.0863669,0.09445092,0.61757624,-0.5801272,0.9511547,0.5413880999999999,0.34874967,-0.49878782,-0.457658,0.3005221,-0.67369884,1.447607,0.013231516,-0.335746,-0.033425152,-0.50313,0.32877603,-0.4170296,0.38713115,0.31157732,-1.171434,0.14442848,1.0121993
BRD-A36165599,COC(=O)c1c(NC(=O)CC2Nc3cccc4cccc(c34)NC2=O)sc(C)c1C,-0.68760514,0.97106993,-0.35255864,-2.9030268,2.4317172,-1.319625,0.09634425,1.4306103,1.5859253,7.806586999999999,2.1495879,2.8564885,-0.84456766,-2.9539297,3.9241087,-1.3046293,-2.1098568,0.058166638,-0.8972566999999999,0.4653179,3.6607206,0.6129041000000001,2.0787709,-0.38096178,-0.30483648,4.2521510000000005,3.9685235,0.21477148,-0.7253267,-0.7585590999999999,0.56057763,0.6122366,0.6860132,0.6594065,0.9975893,0.77689606,0.0021923333,-0.39801237,-0.5722293,-0.021981355,0.7573546999999999,0.61756766,-0.18766701,0.21800229,0.6894670999999999,-0.846899,-0.40622294,0.017283246000000002,-0.1623555,1.5595828,0.344729,2.384224,0.36822706,0.7100576999999999,0.14060415,0.59343904
BRD-K10484463,Cn1c(=NC(=O)CCl)sc2ccccc21,-1.1236975,0.41859293,-1.2920468,-3.2966719,-6.0660300000000005,0.272059,2.3617406,-4.310778599999999,-1.8600465,-1.7929516,2.9754133,1.8614643,-1.0761659,0.20912722,2.9402277000000003,1.976848,1.7480808,2.7387435,0.783142,-0.7423383000000001,-0.5364392,-3.336867,2.8235884,-1.8819675,1.1967218000000002,1.8140526,-0.14937584,1.0198439,-0.5384512,-1.1489341,-0.504648,0.24303035,0.6506029000000001,0.006277561,-0.24548942,0.11091904,0.120646656,-0.54727465,0.96603596,-0.14848074,-0.98600316,0.72858226,0.88164485,0.6628354000000001,2.2415512000000004,-0.20352647,0.2989002,-0.049939096,-1.2722396,0.24569896,0.13593964,1.124568,1.6603941999999998,-0.6081499,0.50547534,0.8681689
BRD-K90090262,N#CCCSCc1ccc2oc(C(=O)O)cc2c1,3.79272,-2.6255202,7.459153999999999,-2.7842765,3.1717558,0.67271256,-3.2039247000000004,0.6486369000000001,1.7019958,3.99915,1.6303191,-0.73008466,-2.4131672,2.7734585,1.1749563,0.54596484,0.87226945,-0.097587876,0.7847863,2.2851790000000003,1.3566458,-2.1947172000000004,2.7808216,-1.6748781000000004,0.0025897324,-1.2072138,-2.1103272,-4.582167,0.19332987,0.6331994000000001,-0.3140351,0.3601482,-0.10875601,0.60373855,-0.036149114,-1.0790445,-0.6325165,0.13641986,0.9677503,-0.9983661,0.17739266,1.1004969999999998,0.31108376,-0.004917741,1.8085803,1.0467379,0.54042655,0.07035082599999999,0.78758657,-2.1028674,-0.0113042,0.046156496,1.1734233,-1.2422235,0.24579954,-1.1632829
BRD-K00656370,Nc1cc2c3ccccc3ccc2c2ccccc12,1.97523,2.6223433,-0.4357071,0.022133838,-1.5634642,0.7073636,1.818241,-2.0630872,-2.3730028,-4.481196400000001,1.2010366,-1.4918705,-2.3136487,3.1670797000000004,0.490645,-0.51167774,2.343973,-2.1395335,1.5877705,-1.0062551,3.104119,0.79544175,2.1390817,0.90835327,-0.396661,3.4690306000000004,-5.572851999999999,2.7120216,0.22232409,-0.3631161,0.55021185,-0.30280724,1.0734032,-0.33179918,1.0503235,-0.11914791,-0.38750342,0.8193485999999999,-0.4965791,1.4983857,0.03981732,1.3732893,-0.7035672,-1.6397201,1.521356,-0.8654575999999999,-1.5017421,-0.41476482,0.043941468,0.10140768,0.31872937,1.3449539,0.8563886999999999,-0.8799098,0.31773558,1.4939566
BRD-K65050353,Cn1c2ccccc2c2nnc(SCCN3CCCCC3)nc21,1.2408108,1.7082881,3.2527177000000003,-0.6916462,-4.1897807,-1.8684175,1.3540856,-2.0856633,0.51372296,-4.038621,0.26362568,0.0480768,2.0811007,-0.3520283,-2.183846,3.3728485,0.7476771,0.67843884,0.36422774,-1.8523067,-1.0251161,-0.42625305,-0.13473128,0.5894746,-0.5383128,7.403946,-1.0816827,4.883778,0.22116059,-1.0019324,0.18050405,-0.8277309000000002,0.7190118000000001,0.6168661999999999,-0.18317924,-0.13804603,0.29652387,-0.7401619,0.6440766,0.12975791,-0.08162041,0.44522828,0.17218322,-0.118612364,2.0651548,0.37503853,-0.3812219,-1.1786704,-0.20628151,0.09903765,0.20622729,0.12394646,1.3368613,-0.039517313,-0.07289061,-0.06307238
BRD-A10330754,S=C(NCC1CCCO1)Nc1cnn(Cc2ccc(Cl)cc2)c1,-1.0934753,1.527964,1.5491351999999998,1.1911731,-5.4705367,4.619912,-1.2493625,3.4287837,-1.9193708,-0.8998873,-2.0026312,5.023485,0.20832436,0.40479425,0.3880538,2.0321975,-1.4296296,2.6990056,-0.35318017,0.23721157,-1.0401464,-4.0423,2.267689,-0.17984834,0.4373576,2.9189417,-6.2816934999999985,-0.11570596,0.029953063,1.6978508,-0.3989186,0.5707776,0.8480478000000001,-0.27940154,0.9393303,-1.0188549,-0.6736701,0.8611975000000001,0.7740654,-0.7538169,0.20527837,0.30361852,-0.0031995326,0.7545995,1.1176097,0.7364,-1.316257,-0.9198179,-0.64724493,-0.68293047,-1.5229447,-0.00059585273,0.93178815,-0.91853124,-1.2213825,0.19066998
BRD-K02223034,Cc1ccc(-c2cc3ccccn3c2C(=O)CSc2nnc(C)s2)cc1,-3.514264,-2.4789830000000004,-0.4041463,0.91783005,3.177945,0.22543457,5.7058926,1.7910699,-1.5279784,3.6858008,1.8838608,-2.3196664,-2.877377,2.305357,-1.6452006999999995,0.057222214,3.651757700000001,-1.1506299999999998,2.7513473,-1.0444903,-1.2184684,-0.22016522,-2.9313874,-5.6951585,-0.14348604,-0.24725391,-0.6022259,1.3094991000000002,-0.53198814,1.2933186,-1.1751517,0.49473476,0.74412745,0.7512435000000001,1.5889783000000002,-0.24791515,0.07051954,0.0016315356,-1.0562017,1.2378488,-0.6585934,0.7331826,-0.44871557,-0.28100604,1.0011035,0.15263191,0.22083217,0.79192823,0.13602746,0.7143439,0.30231047,0.69973326,-0.20785852,-0.40331015,-0.6360869,0.3857316
BRD-A88504692,CCn1cc(C(C)NC(=S)Nc2cccc([N+](=O)[O-])c2)c(C)n1,-2.902155,0.40987685,-1.7683164,1.1956329,1.9025846,-2.4712603,0.14114423,3.2498560000000003,-1.6227238000000002,-6.0009108,2.589951,1.824356,-1.8974078,-4.6644416,-2.4795277,-2.253721,0.15645093,2.7217784,2.9613726,-0.5207265999999999,-3.4420855,-3.427537,0.34481314,-2.795225,-1.5444453000000002,1.0548073999999998,0.24166748,0.56447136,1.1893046,-0.5578879,0.98910344,1.4980162,1.1824198,0.21469271,-0.75258964,0.17347942,-1.154575,0.90903807,-0.9105646,-1.4113767,0.21663758,-0.6055474000000001,0.2525452,0.33879584,1.1403273,-0.9086904,0.19655256,-0.65666676,0.52355516,-0.81088805,-0.18725282,0.34021756,0.98194563,-0.008908015,-0.94349694,-0.37983447
BRD-K49807497,CCCCC(=O)NN=C(C)c1ccc(NC(=O)C(F)(F)F)cc1,2.094949,-3.676697,-0.14164491,3.7680244,1.1768774,-4.0999002,-3.1396444,-0.9831191,5.4522357,2.743106,-0.018689703,2.7725277000000004,-2.3735762,3.3937821,1.4438537,-2.1187851,-5.555906299999998,2.0491343,2.2099407,-2.3441763,-2.9600782000000003,-4.105436,2.249562,-3.8955243,-0.8335953000000002,-6.2675839999999985,0.89800644,2.4461713,-0.45760882,-0.22321567,-0.53707397,1.0689896,0.6437159,0.46540296,0.11521189,-1.0011445,0.5464946999999999,0.15300925,1.0471817,0.566389,-0.14823157,1.076109,-0.020524502,0.4597198,1.6581808,-0.65743107,0.38788325,-0.0751922,0.00057181716,-1.1843338,-0.071202874,1.0159011999999998,-0.50989866,-0.6083630999999999,-0.45627958,-0.02269777
BRD-K64885524,CCc1ccc2c(c1)c1nc3ccccc3nc1n2CC(=O)OC,0.21622908,2.51233,0.78153956,1.7768150000000005,1.2346624,-0.797511,2.7388144,2.4157166,2.0478692,-3.3231115,-4.203083,-3.7464664,-0.7038389,2.102182,1.9982778,3.1816406,2.3098793,0.7176249,0.49634898,-1.6766811999999998,0.81908387,1.8484426,1.1897819,-0.04527314,-0.3887114,-2.4445384,-1.2209284,4.9140253,-0.52479756,-0.3979012,-0.22412401,0.38020986,-0.7369959,1.8368082,0.1725725,-0.6170597,-0.5922731,0.14319329,0.5369301,0.21630034,0.5296586999999999,0.54393387,0.23598763,0.81850773,1.9834626,0.9130098,0.20460787,0.26195872,-1.1753846,-0.37871838,0.7438236,0.033715367,0.5933286999999999,-0.65230703,-0.8127199,0.07711671
BRD-K30958640,CC(C)(OC1OC(CO)C(O)C(O)C1O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,-1.1493299,5.785068,4.371917,-0.9719985,12.020561,-0.27534568,1.6086936,2.3760154,-3.4073123999999995,-3.3390565000000003,0.12218273,0.85980016,3.2838438,3.961864,4.8067107,1.5443076999999998,0.35435972,-4.3548903,-1.284077,-2.5048094,-0.099114835,-1.1660991000000005,8.147932,2.6232991,2.3808074,3.228481,0.37018842,2.6296895,-0.06404399,0.13286549,0.2601048,0.25443342,-0.110775314,-0.18892768,0.77195036,-0.36296597,-0.096391045,-0.58305764,-0.4385777,0.25888014,-0.037599728,0.6284828,0.4850647,-0.17060561,1.7794871,-0.06462919,0.3099327,0.7208825,-0.023099884,0.26005352,0.48815528,1.924861,1.526737,-0.23238297,0.0017373632,0.45212877
